business_id	stars	text
3C0bnFhjkgYP9mWORKg6cA	5.0	"b""Well, this is my 300th review and I can't think of anyone more deserving of it than the Chili Man. Sidenote: I'm writing this review while eating a salad. This is the definition of torture.\n\nI know what you're thinking, 300 reviews and she's giving 5 stars to a hot dog street vendor?! Vic is a lot more than that. He takes great pride in making quality toppings and creative menu options. On top of great food, he is a one man show. If there's a line, it is completely worth the wait. From his stories and anecdotes, to the menu descriptions and Chili Man facts, you'll have a giant smile on your face the entire time. You can't possibly have a bad day when you see Vic.\n\nOn to the food, he has different specials during the week. Follow him on Facebook and Twitter to see what he's got cooking. #SeeWhatIDidThere. Vic has told me for weeks that I need to get the Life Changer. I don't want to say a hot dog changed my life, but hot damn I do believe it did. It definitely deserves that name. Cheese, chili, Chili Man's designer taco sauce, homemade spicy mustard, jalapenos and onion. HOLY. Like, holy should be in 72 pt font. I also got a dog with kraut and homemade spicy mustard. It took a lot of restraint to only eat two hot dogs.\n\nThings to know: don't see something on the named menu you like? Don't worry, you can build your own. Dogs come with unlimited toppings. Say what?! He does take a credit card. Don't work uptown and need a place to park? I like to park a couple blocks away on Poplar between 3rd and 4th streets. There are meters here and it's way cheaper than the parking decks. Don't have change? Use the park mobile app. Takes all of maybe ten seconds to park and pay. And trust me, you'll be thankful for that little walk back to your car after the dogs.\n\nReview #300 is in the books. Here's to the next 300!"""
3C0bnFhjkgYP9mWORKg6cA	5.0	"b""I've been stopping by Chili Man's stand for almost five years and I'm never disappointed. Great dogs, great toppings (A+ spicy mustard), reasonable prices, and entertaining conversation. Vegetarians may have to put up with a few wisecracks but the veggie dogs are delicious too. \n\nIf you need an event catered I highly recommend as well. Chicken salad is phenomenal. Seriously."""
T0NKethAB-FFR05EeZCzuA	1.0	"b""We went to this Burger King for supper on Saturday night before we went grocery shopping... My husband ordered the new bacon cheddar stuffed burger meal and I ordered a whopper with cheese. We also ordered a 10pc chicken nuggets.  My husbands burger was sooo burned it was actually black!! and much smaller than the bun was.  The chicken nuggets had obviously been sitting for quite some time..they were shriveled up and dried out looking and they tasted quite nasty!! We had them at a different BK a couple of weeks ago and they were hot and fresh and very tasty there when they were fresh!!! These ones were awful!!!   We thru them out!! At one point as we were eating, my husband told me to look towards the kitchen area, so I did... What we assumed to be the manager, was standing by the fryer, picking his nose!!!!!  This is not something you want to see right after your food just came from there!!  They had some kind of Jazz music playing that was not relaxing or enjoyable... after my husband took the three what was suppose to be onion rings off of his very burned burger, he tried to eat it but could not finish it, it just wasn't edible... the onion rings were either very old and hard or fried waaaaay too long because he could not even bite into them... This meal was just not a good experience at all... I don't think we will be going back to this BK!!!!!"""
3C0bnFhjkgYP9mWORKg6cA	5.0	"b""Vic's dogs where one of the biggest things I missed when I stopped working uptown. Need to make a trip sometime soon."""
3C0bnFhjkgYP9mWORKg6cA	3.0	"b'So I FINALLY made it to the Chili Man...I was underwhelmed to say the least. It\'s not bad, meh\', but it\'s not something that I MUST add to my quick bite rotation either.  Vic, the owner is friendly, fast, and engaging.  He\'s very creative in his spin on hot dogs, but the fixin\'s are ""out of the box"" ordinary.  I was expecting a delicious home-made chili, and sauerkraut...DENIED!  The kraut was out of the bag and the chili (tasted out of the can) had beans in it...YUCK!! I was expecting SO much more.  I didn\'t try one of his sauce varieties because I didn\'t want my taste buds to be confused.  I\'ll say if you want a creative dog, stop by!  If you want a dog with a little more ""soul"", go to the stand outside of Little Hardware Store down the road...'"
W7hCuNdn2gzehta6eSHzgQ	5.0	"b""Pete's is a love it or hate it place hands down and if you have grown up in the valley you are way more likely to love the fried everything with a side grease menu. If you are looking for anything else other than that you have come to the wrong place."""
T0NKethAB-FFR05EeZCzuA	3.0	"b""Would have to say, Best local chain in this location! Had a bunch of coupons, and they weren't busy but placed my order and got a great discount with the coupons so everything was hot, sandwiches were made correctly (no mayo), chicken sandwich , good for fast food \nJr. Whopper w/bacon & cheese, good, chicken sub sandwiches were ok but cooked perfectly, chicken I think processed\nWhopper deal was good and worth the $! Macaroni fried \nMy brother liked it but I didn't \nThink I will stick with the French fries \nDefinitely worth going back and recommended but breakfast ends at 10:30am."""
3C0bnFhjkgYP9mWORKg6cA	5.0	"b""There's a reason the locals in uptown Charlotte are willing to wait in line at a hot dog cart for 30 minutes during their lunch hour - Vic the Chili man's hot dog creations are the best you will ever have. You'll not only love the food, but you'll also love the lively banter as Vic makes the wait in line an entertaining experience with his stories.  Must try if you find yourself in Charlotte."""
W7hCuNdn2gzehta6eSHzgQ	1.0	"b""The food was absolutely disgusting. The fish and chips were soggy and tasted like they were microwaved. The prices are ridiculous for the quality and quantity of food you are receiving. To top it off the customer service is nonexistent. Don't waste your money or time."""
3C0bnFhjkgYP9mWORKg6cA	5.0	"b""He said I'd be dreaming about his dogs later. I ate 2 and wanted 5 more. This dude is legit."""
W7hCuNdn2gzehta6eSHzgQ	3.0	"b""Take credit cards! It's the 21st century!! If you don't want to get a merchant account, then get Square + and iPod touch or iPhone...done. No excuses with that. \n\nOther than that, Pete's special is great value for your money. Though the shrimp is just flour with small amounts of shrimp in it bent into the shape of a shrimp."""
3C0bnFhjkgYP9mWORKg6cA	5.0	b'I had my first ever hotdog here (Yep..new to the US..they dont have decent hotdogs back in India) and omg it was so delicious..I tried the Life Changer and Turkey Bacon Ranch Hotdog and both were equally good.Especially loved the Chili, you can tell all the ingredients were fresh.Vic is funny,so you dont get bored even if there was a queue. :)  Definitely recommended.'
3C0bnFhjkgYP9mWORKg6cA	5.0	"b""After reading the reviews for Chili Man, I knew I had to make it a stop while in Charlotte for the weekend. I ordered two dogs, the Frito Pie and the Life Changer. The man who runs this stand is incredibly friendly and seems to want to create an experience for his guests and not just push them through as I've experienced at other stands. If you are in line at a hot dog stand for 15+ minutes and people are not getting out of line there is a reason for that. \n\nHe quickly worked on my order as we chatted about Yelp and local restaurants. Food was bagged up I grabbed my soda and found a nearby bench.\n\nAs I opened my mouthwatering deliciousness that sat before me, I couldn't wait to try it. I started with the Frito Pie. Simply amazing!! Followed by The Life Changer, and I do think I saved the best for last. The life changer is a perfect combo on flavors that just work perfectly together. \n\nIf I have time on this trip I'll definitely be back for more!!"""
W7hCuNdn2gzehta6eSHzgQ	1.0	"b'I\'ve had mediocre food, I\'ve had bad food and on occasion I\'ve had food that has made me angry.  Pete\'s made me furious.  The perfectly rectangular, frozen fish had more breading than actual fish; as well as the shrimp.  No flavor whatsoever, except for the heap of salt they piled on.  The ""cocktail sauce"" is a mix of watered down hot sauce and marinara sauce.  The fries were limp and greasy.  The onion in the onion rings were non-existent, all breading.  Heed all the reviews; this place is vile.  You\'re better off going to Long John Silver\'s.'"
